customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
18822,female,46-60,south,beauty,online,jiomart,4,"amazing experience, highly recommend!",positive,36,yes,no
18823,other,18-25,west,groceries,online,lenskart,2,customer service was unhelpful.,negative,15,yes,yes
18824,female,46-60,east,books,online,boat,2,very disappointed with the quality.,negative,16,yes,yes
18825,male,36-45,east,beauty,online,croma,2,not worth the price.,negative,47,yes,yes
18826,male,36-45,central,electronics,online,boat,4,"amazing experience, highly recommend!",positive,20,yes,no
18827,female,46-60,south,electronics,online,facebook marketplace,1,customer service was unhelpful.,negative,51,no,yes
18828,other,60+,central,automobile,online,flipkart,1,late delivery and poor packaging.,negative,11,yes,yes
18829,female,18-25,east,electronics,online,ajio,5,very satisfied with the quality.,positive,55,no,no
18830,other,18-25,central,sports,online,shopclues,5,excellent product! exceeded expectations.,positive,46,yes,no
18831,other,46-60,east,beauty,online,zepto,5,very satisfied with the quality.,positive,51,no,no
18832,female,18-25,west,fashion,online,myntra,4,excellent product! exceeded expectations.,positive,50,no,no
18833,other,36-45,north,sports,online,croma,5,excellent product! exceeded expectations.,positive,38,yes,no
18834,female,36-45,south,electronics,online,myntra,2,not worth the price.,negative,27,yes,yes
18835,female,26-35,east,travel,online,swiggy instamart,2,not worth the price.,negative,42,yes,yes
18836,other,36-45,south,automobile,online,lenskart,5,"amazing experience, highly recommend!",positive,1,yes,no
18837,female,18-25,north,fashion,online,meesho,5,fast delivery and great packaging.,positive,55,no,no
18838,female,26-35,east,groceries,online,jiomart,4,"amazing experience, highly recommend!",positive,43,yes,no
18839,female,18-25,south,travel,online,facebook marketplace,5,fast delivery and great packaging.,positive,43,yes,no
18840,other,60+,west,electronics,online,swiggy instamart,5,excellent product! exceeded expectations.,positive,17,yes,no
18841,male,60+,east,home & kitchen,online,tata cliq,2,not worth the price.,negative,71,no,yes
18842,male,26-35,east,automobile,online,reliance digital,4,"amazing experience, highly recommend!",positive,9,yes,no
18843,female,18-25,central,beauty,online,nykaa,2,very disappointed with the quality.,negative,47,yes,yes
18844,male,26-35,north,home & kitchen,online,zepto,1,late delivery and poor packaging.,negative,36,yes,yes
18845,female,60+,west,fashion,online,facebook marketplace,2,product stopped working after few days.,negative,22,yes,yes
18846,female,60+,east,home & kitchen,online,croma,3,"product is okay, nothing special.",neutral,24,yes,no
18847,female,46-60,west,beauty,online,flipkart,1,late delivery and poor packaging.,negative,31,yes,yes
18848,male,60+,central,electronics,online,snapdeal,3,neutral about the quality.,neutral,27,yes,no
18849,male,18-25,south,sports,online,snapdeal,2,customer service was unhelpful.,negative,55,no,yes
18850,female,36-45,south,groceries,online,zepto,5,"amazing experience, highly recommend!",positive,55,no,no
18851,other,46-60,west,home & kitchen,online,paytm mall,5,great value for money.,positive,42,yes,no
18852,other,18-25,west,travel,online,tata cliq,1,not worth the price.,negative,63,no,yes
18853,female,36-45,north,books,online,paytm mall,5,excellent product! exceeded expectations.,positive,30,yes,no
18854,male,26-35,south,books,online,nykaa,2,customer service was unhelpful.,negative,60,no,yes
18855,male,18-25,central,travel,online,zepto,3,works fine but could be better.,neutral,40,yes,no
18856,female,26-35,east,home & kitchen,online,amazon,1,very disappointed with the quality.,negative,42,yes,yes
18857,male,60+,central,groceries,online,boat,3,neutral about the quality.,neutral,61,no,no
18858,other,36-45,west,home & kitchen,online,swiggy instamart,3,works fine but could be better.,neutral,11,yes,no
18859,female,18-25,south,home & kitchen,online,paytm mall,3,works fine but could be better.,neutral,67,no,no
18860,other,46-60,south,books,online,facebook marketplace,1,product stopped working after few days.,negative,26,yes,yes
18861,male,36-45,central,groceries,online,shopclues,3,works fine but could be better.,neutral,56,no,no
18862,female,26-35,west,automobile,online,nykaa,4,fast delivery and great packaging.,positive,33,yes,no
18863,other,26-35,east,travel,online,snapdeal,1,customer service was unhelpful.,negative,42,yes,yes
18864,male,36-45,west,fashion,online,bigbasket,1,customer service was unhelpful.,negative,40,yes,yes
18865,other,60+,east,home & kitchen,online,shopclues,2,very disappointed with the quality.,negative,39,yes,yes
18866,female,46-60,south,travel,online,tata cliq,1,late delivery and poor packaging.,negative,11,yes,yes
18867,female,36-45,central,groceries,online,bigbasket,4,excellent product! exceeded expectations.,positive,28,yes,no
18868,female,26-35,central,travel,online,bigbasket,1,product stopped working after few days.,negative,22,yes,yes
18869,other,18-25,central,sports,online,tata cliq,2,late delivery and poor packaging.,negative,21,yes,yes
18870,other,18-25,west,groceries,online,jiomart,3,neutral about the quality.,neutral,60,no,no
18871,male,18-25,central,beauty,online,croma,1,customer service was unhelpful.,negative,19,yes,yes
18872,female,60+,east,travel,online,swiggy instamart,2,customer service was unhelpful.,negative,71,no,yes
18873,other,36-45,south,electronics,online,bigbasket,1,product stopped working after few days.,negative,7,yes,yes
18874,male,18-25,north,sports,online,flipkart,1,product stopped working after few days.,negative,17,yes,yes
18875,female,60+,south,books,online,nykaa,3,works fine but could be better.,neutral,13,yes,no
18876,other,18-25,east,books,online,myntra,2,very disappointed with the quality.,negative,54,no,yes
18877,male,46-60,north,beauty,online,myntra,2,customer service was unhelpful.,negative,2,yes,yes
18878,female,18-25,south,groceries,online,zepto,4,excellent product! exceeded expectations.,positive,20,yes,no
18879,female,36-45,central,travel,online,jiomart,5,excellent product! exceeded expectations.,positive,7,yes,no
18880,male,36-45,south,groceries,online,ajio,1,product stopped working after few days.,negative,11,yes,yes
18881,male,60+,south,groceries,online,snapdeal,4,great value for money.,positive,28,yes,no
18882,female,46-60,west,beauty,online,shopclues,2,late delivery and poor packaging.,negative,11,yes,yes
18883,male,36-45,central,beauty,online,facebook marketplace,1,late delivery and poor packaging.,negative,45,yes,yes
18884,other,36-45,central,home & kitchen,online,tata cliq,2,customer service was unhelpful.,negative,60,no,yes
18885,female,46-60,central,groceries,online,paytm mall,1,not worth the price.,negative,68,no,yes
18886,other,36-45,north,beauty,online,zepto,2,very disappointed with the quality.,negative,33,yes,yes
18887,female,46-60,north,fashion,online,nykaa,5,very satisfied with the quality.,positive,54,no,no
18888,male,36-45,west,beauty,online,ajio,2,very disappointed with the quality.,negative,45,yes,yes
18889,female,60+,central,automobile,online,nykaa,2,very disappointed with the quality.,negative,7,yes,yes
18890,other,18-25,west,fashion,online,jiomart,2,customer service was unhelpful.,negative,63,no,yes
18891,female,46-60,central,home & kitchen,online,facebook marketplace,4,excellent product! exceeded expectations.,positive,53,no,no
18892,male,60+,west,travel,online,croma,4,"amazing experience, highly recommend!",positive,43,yes,no
18893,male,46-60,south,travel,online,meesho,3,"product is okay, nothing special.",neutral,52,no,no
18894,female,60+,central,electronics,online,myntra,4,great value for money.,positive,1,yes,no
18895,other,36-45,west,electronics,online,flipkart,2,late delivery and poor packaging.,negative,30,yes,yes
18896,female,36-45,south,books,online,nykaa,2,customer service was unhelpful.,negative,44,yes,yes
18897,male,18-25,east,travel,online,paytm mall,2,very disappointed with the quality.,negative,40,yes,yes
18898,male,26-35,east,beauty,online,tata cliq,4,very satisfied with the quality.,positive,5,yes,no
18899,female,18-25,north,books,online,meesho,1,product stopped working after few days.,negative,45,yes,yes
18900,female,46-60,south,beauty,online,meesho,2,late delivery and poor packaging.,negative,33,yes,yes
18901,male,46-60,south,home & kitchen,online,croma,3,works fine but could be better.,neutral,71,no,no
18902,other,18-25,south,books,online,facebook marketplace,3,average experience overall.,neutral,55,no,no
18903,male,60+,east,beauty,online,facebook marketplace,4,very satisfied with the quality.,positive,23,yes,no
18904,male,26-35,east,beauty,online,zepto,4,fast delivery and great packaging.,positive,60,no,no
18905,female,46-60,central,sports,online,boat,1,product stopped working after few days.,negative,46,yes,yes
18906,other,60+,north,home & kitchen,online,paytm mall,3,"product is okay, nothing special.",neutral,30,yes,no
18907,female,60+,central,home & kitchen,online,croma,4,fast delivery and great packaging.,positive,42,yes,no
18908,other,18-25,south,fashion,online,shopclues,2,product stopped working after few days.,negative,42,yes,yes
18909,male,18-25,south,electronics,online,lenskart,1,late delivery and poor packaging.,negative,21,yes,yes
18910,female,18-25,north,automobile,online,boat,2,product stopped working after few days.,negative,56,no,yes
18911,male,60+,north,beauty,online,swiggy instamart,1,not worth the price.,negative,15,yes,yes
18912,male,36-45,north,books,online,tata cliq,4,excellent product! exceeded expectations.,positive,22,yes,no
18913,female,18-25,south,sports,online,bigbasket,3,"delivery was fine, product is decent.",neutral,36,yes,no
18914,male,36-45,south,beauty,online,amazon,2,customer service was unhelpful.,negative,41,yes,yes
18915,male,36-45,south,travel,online,lenskart,4,"amazing experience, highly recommend!",positive,71,no,no
18916,male,36-45,north,home & kitchen,online,meesho,3,"delivery was fine, product is decent.",neutral,16,yes,no
18917,other,46-60,south,books,online,amazon,4,fast delivery and great packaging.,positive,60,no,no
18918,female,18-25,north,travel,online,others,3,"delivery was fine, product is decent.",neutral,16,yes,no
18919,female,26-35,west,sports,online,jiomart,4,"amazing experience, highly recommend!",positive,68,no,no
18920,other,46-60,west,sports,online,myntra,4,excellent product! exceeded expectations.,positive,18,yes,no
18921,female,60+,north,books,online,ajio,2,not worth the price.,negative,61,no,yes
18922,other,26-35,west,beauty,online,nykaa,5,very satisfied with the quality.,positive,34,yes,no
18923,female,36-45,central,beauty,online,ajio,4,very satisfied with the quality.,positive,42,yes,no
18924,male,60+,central,books,online,zepto,5,"amazing experience, highly recommend!",positive,7,yes,no
18925,male,46-60,north,books,online,nykaa,1,not worth the price.,negative,4,yes,yes
18926,male,26-35,central,groceries,online,paytm mall,1,not worth the price.,negative,54,no,yes
18927,male,36-45,east,beauty,online,shopclues,3,neutral about the quality.,neutral,21,yes,no
18928,male,18-25,central,automobile,online,facebook marketplace,3,"delivery was fine, product is decent.",neutral,23,yes,no
18929,female,36-45,south,automobile,online,tata cliq,5,very satisfied with the quality.,positive,31,yes,no
18930,other,36-45,west,groceries,online,croma,2,not worth the price.,negative,58,no,yes
18931,male,18-25,central,automobile,online,shopclues,4,great value for money.,positive,30,yes,no
18932,male,26-35,south,home & kitchen,online,nykaa,1,customer service was unhelpful.,negative,9,yes,yes
18933,other,60+,west,fashion,online,flipkart,5,fast delivery and great packaging.,positive,67,no,no
18934,male,46-60,north,home & kitchen,online,nykaa,5,fast delivery and great packaging.,positive,49,no,no
18935,other,36-45,west,travel,online,jiomart,3,"delivery was fine, product is decent.",neutral,27,yes,no
18936,female,26-35,central,books,online,jiomart,4,fast delivery and great packaging.,positive,67,no,no
18937,other,18-25,south,fashion,online,myntra,4,great value for money.,positive,50,no,no
18938,female,36-45,central,books,online,reliance digital,3,neutral about the quality.,neutral,64,no,no
18939,female,36-45,west,groceries,online,snapdeal,5,"amazing experience, highly recommend!",positive,42,yes,no
18940,male,18-25,east,fashion,online,bigbasket,5,great value for money.,positive,65,no,no
18941,female,60+,south,home & kitchen,online,lenskart,2,product stopped working after few days.,negative,26,yes,yes
18942,other,36-45,east,electronics,online,boat,4,"amazing experience, highly recommend!",positive,17,yes,no
18943,other,18-25,central,fashion,online,swiggy instamart,4,great value for money.,positive,47,yes,no
18944,male,18-25,north,fashion,online,paytm mall,5,fast delivery and great packaging.,positive,37,yes,no
18945,male,60+,central,fashion,online,meesho,1,customer service was unhelpful.,negative,24,yes,yes
